user_id,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id,text_date,location,followers_count,statuses_count,lang,screen_name,favourites_count,friends_count,listed_count,description
37820650,Eugene DePasquale,,2009-05-05 01:27:36,5,False,0,RT @DePasqualePA: To get on the ballot we have to collect petition signatures from our fellow neighbors. This will be our first big test in…,1213655656043098112,,[],,,['DePasqualePA'],,,2020-01-05 02:57:11,"York, PA",9864,23381,en,DePasqualePA,3011,862,266,"Dad, Auditor General, Coach, 4X @SpartanRace Trifecta, @SealFit 20XL, Yogi, @CrossFit , @WoosterEdu athlete, sports & @StarWars fan, Democrat 4 Congress #pa10"
2742340060,Victor Zarate,,2014-08-14 02:43:40,0,False,0,Retomado cuenta 🙂 https://t.co/C0tbqiRzVI,1209198500979912719,,[],,,,,,2019-12-23 19:46:03,,93,10,es,cocinologo1,8,60,0,el sazon de mi abuela nunca fue relativo o subjetivo.
1083275953025871873,"PRO Udhampur, Ministry of Defence",,2019-01-10 08:14:48,32,False,124,#LestWeForgetIndia https://t.co/oIC56tY8nD,1213422110472753153,,['LestWeForgetIndia'],,,,,,2020-01-04 11:29:10,India ,569,313,und,proudhampur,191,56,1,"Official account of PRO Udhampur,
Directorate of Public Relations, Ministry of Defence"
1050425303993118723,Tom Brier,,2018-10-11 16:38:03,0,False,3,"JFK’s approach to diplomacy:

""Keep strong, if possible. In any case, keep cool. Have unlimited patience. Never cor… https://t.co/nUylWT9ObA",1213837210698633218,,[],,,,,,2020-01-05 14:58:37,"Hershey, PA",611,812,en,Brier4Congress,1769,1005,7,"Attorney, Author, Educator, Coach. @SenBobCasey, @DickinsonCol, and @PennStateLaw alum. Democratic candidate for Congress in #PA10. No corporate PAC 💰"
1000258602290921472,PRO Defence Lucknow,,2018-05-26 06:13:29,0,False,2,RM Sh @rajnathsingh reviewed preparations of #DefExpo2020 with Uttar Pradesh CM Sh Yogi Adityanath in #Lucknow toda… https://t.co/urnG4r51eI,1213867180325916672,,"['DefExpo2020', 'Lucknow']",,,['rajnathsingh'],,,2020-01-05 16:57:43,Lucknow,1759,829,en,ProDefLko,635,45,6,"Official Twitter handle of Public Relations Office (Defence), Lucknow , Directorate of Public Relations under Ministry of Defence, Government of India."
989735623668858882,PRO Defence Imphal (Manipur),,2018-04-27 05:18:55,337,False,0,"RT @SpokespersonMoD: General Manoj Mukund Naravane takes over as the Chief of Army Staff   from the outgoing #COAS General Bipin Rawat, tod…",1212283154918068225,,['COAS'],,,['SpokespersonMoD'],,,2020-01-01 08:03:21,"Imphal, India",2037,604,en,PRODefImphal,75,52,7,"@mohitvaishnava Public Relations Officer , Ministry of Defence, Government of India #Imphal"
3070310078,India in Norway,,2015-03-09 21:49:46,0,False,0,MEA Performance Dashboard https://t.co/oAAo8O0hc8,1213145213763543040,,[],,,,,,2020-01-03 17:08:52,"Oslo, Norway",11313,4605,en,IndiainNorway,56,128,26,This is the official Twitter page of the Indian Embassy in Norway. We aim to share new and relevant updates to Indian diaspora and friends of India in Norway.
3274648093,"India in Switzerland, The Holy See & Liechtenstein",,2015-07-10 14:26:20,10,False,0,"RT @IndiainSwiss: Retracing Engagement in Swiss Cities 2018 &amp; 2019 - DAVOS: 
Glimpses of engagements in DAVOS. #ConnectingHimalayaswithAlps…",1213864248926822400,,[],,,['IndiainSwiss'],,,2020-01-05 16:46:04,"Berne, Switzerland",15446,6867,fr,IndiainSwiss,2206,131,44,"Embassy of India to Switzerland, The Holy See & Liechtenstein. ‘CONNECTING HIMALAYAS WITH ALPS’. (Emergency Number after office hours 00 41 76 776 36 88)"
961567494870794240,India in Malta,,2018-02-08 11:48:50,6120,False,0,RT @MEAIndia: India strongly condemns vandalism at the holy Nankana Sahib Gurudwara in Pakistan and calls upon Pakistan to take immediate s…,1213162902250819584,,[],,,['MEAIndia'],,,2020-01-03 18:19:10,Malta,130,542,en,IndiainMalta,27,18,5,Official Twitter account of High Commission of India in Malta
897753047052562432,India in Tajikistan,,2017-08-16 09:33:00,2,False,6,"Ambassador @VirajSinghIFS interacting with Tajik Yoga practitioners at Indian Cultural Centre, Dushanbe. Participan… https://t.co/qmnaNBmPkq",1211923481455185921,,[],,,['VirajSinghIFS'],,,2019-12-31 08:14:09,Tajikistan,338,495,en,IndEmbDushanbe,129,169,4,"Official Account of Embassy of India in Dushanbe, Tajikistan. RTs are not endorsements."
823825772632678400,India in DPR Korea डि.पी.रि.कोरिया में भारत,,2017-01-24 09:32:24,462,False,0,"RT @rashtrapatibhvn: General MM Naravane, Chief of the Army Staff, called on President Kovind at Rashtrapati Bhavan https://t.co/oEVNr6bq55",1213294123727433728,,[],,,['rashtrapatibhvn'],,,2020-01-04 03:00:35,pyongyang,316,762,en,indembpyongyang,1509,8,6,Embassy of India in Democratic People's Republic of  Korea
1197359874419699713,"Protector of Emigrants, Bengaluru",,2019-11-21 03:43:56,42,False,0,RT @compolmlr: Had the honour of calling on the youngest guy at heart of mangaluru city.. shri Joe Gonsalves (98) an inspirationto all of u…,1207153395448057857,,[],,,['compolmlr'],,,2019-12-18 04:19:31,"Bengaluru, India",17,14,en,PoEBengaluru,0,49,0,Official account of PoE Bengaluru. It functions under the Emigration Act of 1983. State of Karnataka comes under its Jurisdiction. @MEAIndia @ProtectorGenGOI
352257708,Aus-IndYouthDialogue,,2011-08-10 11:00:21,0,False,13,"#AIYD2020 delegate: Apurwa Sarve is the Head of Strategy at Swisse Wellness, an iconic Australian wellness company… https://t.co/mzH7UTjQUv",1210409971818516480,,['AIYD2020'],,,,,,2019-12-27 04:00:00,Australia and India,2849,5511,en,AIYouthDialogue,1311,479,28,Australia India Youth Dialogue brings together young leaders from Australia and India to foster cooperation.
50881464,Arif Shaikh,,2009-06-26 02:20:30,7,False,0,RT @bastar_police: छत्तीसगढ़ आईपीएस एसोसिएशन की ओर से माननीय HCM  से  नव वर्ष की हार्दिक शुभकामना दी गई। माननीय मुख्यमंत्री द्वारा वर्ष 201…,1213470530872852481,,[],,,['bastar_police'],,,2020-01-04 14:41:34,"Raipur, India",1464,187,hi,arifhs1,427,205,1,DIG/SSP Raipur|IACP and FICCI policing award winner| Film buff|Fitness freak|voracious eater |wannabe chef!
106150728,GP Singh,,2010-01-18 17:16:47,1,False,13,Rain Gods weren’t kind to us today. Grateful to the people of Guwahati for turning up in large numbers for the cric… https://t.co/K1Ui6deQXG,1213876656806350849,,[],,,,,,2020-01-05 17:35:22,"Guwahati, India",2953,674,en,gpsinghassam,144,43,1,"Indian Police Service, ADGP Law & Order @assampolice. Formerly with @NIA_India & and Special Protection Group 🇮🇳"
2278909928,MP Miteshbhai Patel (Bakabhai),,2014-01-06 10:44:42,121,False,0,"RT @BJP4India: देश में जो काम 70 साल में नहीं हो पाया था, वो आपके द्वारा मई महीने में कमल के बटन पर उंगली दबाकर नरेन्द्र मोदी जी को दोबारा…",1213853396962365446,,[],,,['BJP4India'],,,2020-01-05 16:02:56,"Vasad, Gujarat",940,1364,hi,Miteshbhaibjp,1656,183,6,"Member of Parliament - Anand ,M.D of Laxmi Protein Products Pvt Ltd, BJP Treasurer, Syndicate Member of S.P. University."
1049173558562148352,Thakor Jugal Lokhandwala MP,,2018-10-08 05:44:03,2,False,0,"RT @DDNewsGujarati: પાટણમાં સમી તાલુકામાં CAA સમર્થન કાર્યક્રમ યોજાયો
સમી-હારીજ તાલુકામાં રહેતા 800 શરણાર્થીઓ ઉપસ્થિત રહ્યા હતા   
રાધનપુર…",1213395590588989440,,[],,,['DDNewsGujarati'],,,2020-01-04 09:43:47,"Mahesana,gujarat",1802,1506,gu,JugalThakorMP,3794,613,1,Member of Parliament (Rajya Sabha) from Gujarat State BJP
1024696344697430016,Sangeeta Kumari Singh Deo,,2018-08-01 16:40:21,1,False,14,"Addressing a Press Meet in Balangir on 03.02.2020 regarding the Citizenship  Amendment Act, 2020 #CAA… https://t.co/yhalH92ejp",1213376990620729347,,['CAA'],,,,,,2020-01-04 08:29:52,"Balangir, India",1189,131,en,sksingh_deo,92,98,10,"People's Person; Social Worker; Passionate about Development & Empowerment of Women; Balangir BJP MP in 12th, 13th, 14th & currently in 17th Lok Sabha."
922796488077406209,Pradipta Kumar Naik,,2017-10-24 12:06:42,141,False,0,RT @dpradhanbjp: ରାଜ୍ୟ ବିଜେପି କାର୍ଯ୍ୟାଳୟରେ ସାମ୍ବାଦିକ ସମ୍ମିଳନୀ ଜରିଆରେ ଗଣମାଧ୍ୟମ ବନ୍ଧୁମାନଙ୍କୁ ନାଗରିକତା ସଂଶୋଧନ ଆଇନ(ସିଏଏ) ଉପରେ ସମ୍ବନ୍ଧିତ କଲି ।…,1210104637937737729,,[],,,['dpradhanbjp'],,,2019-12-26 07:46:42,"Bhawanipatna, India",717,381,or,pradiptanaikbjp,274,88,1,"Leader Of Opposition, Odisha
नेता प्रतिपक्ष,ओडिशा
https://t.co/5lmL3wogcC"
1157277186988171264,Teddy Daniels for Congress,,2019-08-02 13:09:17,1920,False,0,"RT @MissILmom: This man was a True Disgrace! A Die Hard RINO. Yet, he Orchestrated his Funeral as if he was a King. SMH! 
Disgraceful! IG R…",1210592103643975680,,[],,,['MissILmom'],,,2019-12-27 16:03:43,United States,871,132,en,DanielsCongress,223,748,10,"Pro Trump Republican for U.S. Congress. PA 8th Congressional District. Purple Heart, Afghanistan Veteran, retired Police Officer. small business entrepreneur."
1181643457011617792,Lisa Scheller for Congress,,2019-10-08 18:52:33,0,False,0,"With this vote, @wildforcongress has shown that partisan politics matters more to her than #PA07. We need a leader… https://t.co/hgk6JShoJg",1213822475060031488,,['PA07'],,,['wildforcongress'],,,2020-01-05 14:00:04,,162,92,en,SchellerforPA,6,7,7,Running for Congress to bring her personal and business experience to Washington. It’s time #PA07 was represented by someone who shares our values.
786487504312541184,Bishnu Sethi,,2016-10-13 08:43:28,4,False,48,"ଆଜି ଭାରତୀୟ ଜନତା ପାର୍ଟି ଭଦ୍ରକ ଜିଲ୍ଲା ପକ୍ଷରୁ ଭାଗବତ କଲ୍ୟାଣ ମଣ୍ଡପ ଠାରେ ""ନାଗରିକତା ସଂଶୋଧନ ଅଧିନିୟମ"" ଜିଲ୍ଲାସ୍ତରୀୟ କର୍ମଶାଳା… https://t.co/OGjITUNDSS",1213740650518048768,,[],,,,,,2020-01-05 08:34:55,"Bhadrak, India",2439,1193,or,bsethibjp,1835,102,3,"Deputy Leader of Opposition, Odisha Legislative Assembly । MLA - Dhamnagar । State Vice President, BJP Odisha
। Editor । Writer । Poet ।"
4381665136,Dean Browning,,2015-12-05 09:32:11,0,False,2,"Thought for today from F.M. Alexander on the importance of habits: 

“People do not decide their futures, they deci… https://t.co/MWJMjz9ZcH",1213077221067366400,,[],,,,,,2020-01-03 12:38:42,"Pennsylvania, USA",449,225,en,DeanBrowningPA,77,690,10,"Former Lehigh County Commissioner, who supports the President’s agenda. A proud pro-life and pro-2A Christian conservative."
1107561738445176833,Dr. Sarojini Agarwal MLC,,2019-03-18 08:37:50,2,False,5,आज CVPS में भारतीय जनता पार्टी ज़िला एवं महानगर मेरठ द्वारा आयोजित नगरिकता संशोधन अधिनियम 2019 के बारे में जन जागरण… https://t.co/vB0ASf0xCM,1213878094081081344,,[],,,,,,2020-01-05 17:41:05,Meerut,9177,1698,hi,BjpSarojini,2797,1054,11,"Offi.Twitter -Member of Legislative Council ( विधायक )UP, Member-Org.BJP(UP) Gynaecologist-MBBS, MD(Gynae&Obst) Website Link : https://t.co/7lFg6NnESG"
1167505378222981128,John Emmons for Congress,,2019-08-30 18:33:18,4,False,4,"John Emmons doesn't just talk about health care reform, he's actually implemented it in the private sector, saving… https://t.co/gNyYKejNND",1213107485659279371,,[],,,,,,2020-01-03 14:38:57,,65,102,en,Emmons4Congress,11,5,1,"Candidate for Congress in #PA06

#John4PA"
170341758,David Scott,,2010-07-24 15:32:34,0,False,0,"Have you visited our new website yet? Find out what Congressman Scott stands for, how he's helped the people of Geo… https://t.co/TFrX6QL4XH",1212750480952172544,,[],,,,,,2020-01-02 15:00:21,Georgia's 13th District,1344,464,en,Electdavidscott,292,1103,39,This is the campaign Twitter account for Congressman David Scott. Thanks for your support.
39555191,Michael Owens for Congress🔥,,2009-05-12 18:01:14,87,False,0,RT @BrandNew535: The assassination of #GeneralSoleimani is an unambiguous act of war. Sign our petition and demand Congress act immediately…,1213637797585838081,,['GeneralSoleimani'],,,['BrandNew535'],,,2020-01-05 01:46:13,"Georgia, USA",2907,3529,en,OwensForGA13,1143,3150,51,"Dad, USMC Vet, Cybersecurity leader,  Fmr. Dem Party Chair working to turn GA blue and win primary against a Blue Dog Dem. Endorsed by #BrandNewCongress"
804698553578913792,Joseph Billie,,2016-12-02 14:47:40,949,False,0,RT @seanhannity: STEFANIK: ‘The Era of Leading From Behind With Pallets of Cash is OVER’ https://t.co/XxIfR0okqV,1213867982075682829,,[],,,['seanhannity'],,,2020-01-05 17:00:54,"Aston, PA USA",16983,9551,en,billie4congress,69308,17621,47,"#Navy Vet & 30+Yr Volunteer 1st Responder, Steel Worker. Repub Candidate PA 5th Cong Dst 2020. #America1st #ElectVeterans. Donate at https://t.co/4ZBK4L4hcb IFB"
1120725302366408704,BillSchaferforCongress (Iowa District 03),,2019-04-23 16:25:08,1,False,2,Absolutely/  A necessary move by a necessary leader! https://t.co/HuRpeWAP2L,1213869670274605057,,[],,,,,,2020-01-05 17:07:36,"PO Box 681, Indianola IA 50125",5881,540,en,BillSchaferIowa,214,5923,18,"American by birth-Soldier by profession-Iowan by choice! 32 Year US Army Veteran Conservative Republican , #KAG, #MAGA Army COL (ret)  #constitution #IA03"
45982458,Bobby Schilling,,2009-06-09 23:53:25,1,False,8,"I met with a great group of folks in Knoxville, IA. last night. Marion County is a “well oiled machine.” #IA02… https://t.co/b7QtQDQ9E7",1213106679988064259,,['IA02'],,,,,,2020-01-03 14:35:45,The great state of Iowa ,965,432,en,BobbySchilling,241,769,30,"Freedom Fighter, Dad of 10, Husband of 1, served in the 112th U.S. Congress. Candidate for Congress, IA-2. I believe its time for some liberty in this country!"
1200665885482127360,🌹 Salem Snow For Congress,,2019-11-30 06:40:39,0,False,7,Denying the American public healthcare doesn’t do that either you potato https://t.co/YLaoHYuPVt,1213870733325225985,,[],,,,,,2020-01-05 17:11:50,"Philadelphia, PA",2347,1666,en,Salem4Congress,3399,4989,22,Democratic socialist 🌹🏳️‍🌈 running a grassroots campaign for U.S. Congress PA-2. No corporate 💰. #MedicareForAll #GreenNewDeal #BlackLivesMatter (He/him).
18131106,Dr. Miller-Meeks,,2008-12-15 05:05:14,0,False,0,Our Catholic grade school in OTTUMWA is named after her. https://t.co/GJGDig4nhk,1213717267172790272,,[],,,,,,2020-01-05 07:02:00,"Ottumwa, Iowa",2260,9881,en,millermeeks,431,2098,108,"I'm a state senator, doctor, and veteran who will never quit fighting for the people of Iowa! #IA02"
2559322231,Rita Hart,,2014-06-10 15:58:27,7,False,10,"Friends, we're just $3,386.64 away from our goal and we have a little over 24 hours to get there. Can you pitch in… https://t.co/TCcHswdbhW",1211700891981496323,,[],,,,,,2019-12-30 17:29:39,,2561,2116,en,RitaHartIA,3250,1679,58,"Lifelong Iowan, farmer, mom, educator, and former State Senator. Running to be a voice for all Iowans in Congress #IA02"
18189966,Ashley Hinson,,2008-12-17 14:42:17,2,False,1,Love to have your help getting on the ballot!  Email info@ashleyhinson.com if you can pitch in.  #IA01 https://t.co/7qs15NokvJ,1213875775209955333,,['IA01'],,,,,,2020-01-05 17:31:52,"Cedar Rapids, IA",5874,3864,en,hinsonashley,394,2008,158,Candidate for Congress in IA-01. Iowa native. First woman to represent Iowa’s 67th district. Wife to Matt and mother of two sons.
1170148940613861376,Hansen for Congress (IA-01),,2019-09-07 01:37:28,3,False,0,RT @j4diceusmc: Yes this is a HUGE Win for POTUS!! The Deep State and their TRILLIONS of dollars in War Profits are the reason we were Ever…,1213876511067066369,,[],,,['j4diceusmc'],,,2020-01-05 17:34:47,"Decorah, IA",5971,1058,en,Hansen4Congress,2645,6520,10,Husband💑 Dad👪 Christ Follower🙏 Business Owner🏪 Rancher🐂 Engineer⚙️ EMT⛑ Historian🕵🏽‍♂️ Constitutional Conservative🐘 Fiscally Responsible. #IA01🇺🇸#KAG
1189988445290192897,Asher Nuckolls for Congress 🌹🏴 (GA-11),,2019-10-31 19:32:38,0,False,2,"@OurRevolution @beavis19755 We need to make the presidency accountable to Congress. No more unilateral actions, #NoWarWithIran!",1213230905101365255,,['NoWarWithIran'],,,['OurRevolution'],,,2020-01-03 22:49:23,"Marietta, Georgia",1259,1142,en,VoteNuckolls,1953,1745,17,"Former physics teacher running for GA USCD-11 (Cherokee, Bartow, Cobb). Libertarian Socialist. Together, we will make a country where every vote counts. ✊#gapol"
25292688,Dana Barrett,,2009-03-19 13:32:25,0,False,2,"@IndivisibleGA11 @RepLoudermilk @VoteNuckolls @rodforcongress First @rodforcongress, thank you for you service. I a… https://t.co/zmOFphozVb",1213198240381845504,,[],,,['IndivisibleGA11'],,,2020-01-03 20:39:35,"Atlanta, GA",6724,16462,en,TheDanaBarrett,2621,4962,349,"I’m running for Congress in GA District 11 (D). Fighting for:
💰Personal Economic Health
💪A Safe & Sustainable Future
👷Government that Literally WORKS"
1144623337118851072,Clyde Elrod For Congress,,2019-06-28 15:07:24,0,False,0,It was a pleasure cooking Turkey for the family. I hope everyone had a wonderful and safe Thanksgiving!!!! https://t.co/OCu2TxntiY,1200466389796044801,,[],,,,,,2019-11-29 17:27:45,"Braselton, GA",58,28,en,ElrodFor,0,70,4,"My name is Clyde Elrod, I am running for Congress in Georgia's 10 District in 2020 against Jody Hice. I am running as a Democrat, but I am more of a Libertarian"
1148283176864899072,Debbie Wachspress,,2019-07-08 17:30:18,13,False,35,"(2/2) I’m surprised that a former law enforcement official like Representative Fitzpatrick, who understands that no… https://t.co/NFPxjEZX86",1207479184995606528,,[],,,,,,2019-12-19 01:54:06,"Bucks County, USA",567,262,en,votewachspress,23,397,12,"Candidate for US Congress, PA-01. Mom to 3 humans & 1 pup. Pennsbury School Board Director. Advocate. Dedicated public servant. A voice you can count on!"
1153079388814139392,Judi Reiss,,2019-07-21 23:08:44,5,False,0,RT @NHFreePress: Congressman Brian Fitzpatrick (PA-01) on Friday issued a statement in support of the targeting on Friday of Qassem Soleima…,1213231480924753923,,[],,,['NHFreePress'],,,2020-01-03 22:51:40,PA 1st Congressional District,2037,419,en,JudiforCongress,348,550,19,Democrat running to represent #PA01 and bring #fearless leadership to Congress. #FliptheFirst 👇
1202258624233512960,Antwon Stephens,,2019-12-04 16:09:39,19,False,48,It is time to bring our troops and tax payer dollars home to be truly America first as this POTUS and Doug Collins… https://t.co/zH5vsZMZ30,1213661550302642176,,[],,,,,,2020-01-05 03:20:36,"Elberton, Georgia",17703,166,en,AntwonS2020,325,221,32,"Political Strategist, Civil Rights Activist, Democrat for Congress in Georgia's 9th Congressional District"
904103803,Renee Unterman,,2012-10-25 15:18:33,9,False,14,The president has every right to act against a serious threat to our national security. This self-proclaimed ‘AOC o… https://t.co/DkWmmEn0mt,1213114042178527239,,[],,,,,,2020-01-03 15:05:00,,4202,7645,en,Renee_Unterman,7878,1042,106,Republican Congressional candidate for Georgia's 7th District. Georgia State Senator representing Gwinnett County.
1111051227524034560,Sam Peters,,2019-03-27 23:43:49,39,False,0,"RT @mpukita: Please be sure to follow: @SamPetersNevada 

He's a vet, isn't a career politician, and needs our support to get his message o…",1213876127355281408,,[],,,['mpukita'],,,2020-01-05 17:33:16,"Las Vegas, NV",2050,604,en,SamPetersNevada,541,4324,6,"Veteran of Iraq/Afghanistan, Biz Owner, husband/father, candidate for Nevada's 4th Congressional District. Donate to our fight below! 👇🇺🇸"
1179018323935334400,Dale Crafts,,2019-10-01 13:00:59,1,False,1,In most military operations there is always calculated risk in deciding whether or not to eliminate a threat. I sup… https://t.co/3V8EDsSjUz,1213235165755039745,,[],,,,,,2020-01-03 23:06:18,,95,45,en,DaleCraftsME,2,28,4,"Former Republican member of the Maine State House of Representatives, representing District 56 from 2008 to 2016. Now, running for Congress for #ME02."
1178791942135701504,Adrienne Bennett,,2019-09-30 22:03:20,3,False,10,Maine has a talented team working to re-elect President Trump. Thank you @CodyPorterME @Provencher4pres… https://t.co/5FOhKMVk6v,1213518114006208512,,[],,,['CodyPorterME'],,,2020-01-04 17:50:39,"Maine, USA",307,257,en,AdrienneMaine,196,205,12,"Winning back #ME02. Republican. Mom. Businesswoman. Lifelong Mainer. Former Press Secretary, Newswoman & DJ. #CrossFit #MEPolitics #TakeBackMaine #GoodbyeGolden"
1136709465082945538,Dr.Rich McCormick for Congress,,2019-06-06 19:00:30,12,False,16,Georgia is a battleground state! https://t.co/LEr1PeKxLu,1213467521875140608,,[],,,,,,2020-01-04 14:29:37,"Suwanee, GA",2022,190,en,RichforGA,265,1871,4,"Decorated US Marine, Emergency Medicine Doctor, Conservative, Christian and ALL IN FOR #GA07 Posts are not an endorsement of US Marine Corps or DOD"
992206238921494528,Whitney Raver,,2018-05-04 00:56:16,0,False,0,"It's startting! We're all stocked up on MtDew, CornPops and Cool Ranch Doritos ready for another week of next lvl a… https://t.co/cjb4j2ABTC",1213860267542614016,,[],,,,,,2020-01-05 16:30:14,"South Dakota, USA",527,352,en,Raver4Congress,516,613,10,"Mama & Wife, #Progressive anti-poverty activist putting people first; save family farms #Medicare4All #ClimateActionNow #LGTB ally #LaborRights are #HumanRights"
1112788892783013888,Joseph Sanchez for Congress,,2019-04-01 18:48:41,2,False,12,They said we couldn't raise the money. They said we couldn't compete. But the grassroots support is stronger than e… https://t.co/a5ZcQaoOuR,1171592115006124032,,[],,,,,,2019-09-11 01:11:42,"Alcalde, NM",159,21,en,JosephSanchezNM,97,116,7,"Candidate for U.S. Congress #NM03. State Representative, Sax player for Los Blue Ventures, Rancher, Engineer and Proud Democrat."
1128147829606600706,Teresa Leger Fernandez,,2019-05-14 03:59:37,2,False,5,"Always great catching up with Richard Eeds. Talking holiday traditions, our district-wide need for infrastructure a… https://t.co/dwNskE0iln",1210298446231560193,,[],,,,,,2019-12-26 20:36:50,"Santa Fe, NM",307,208,en,TeresaForNM,96,218,13,"Born and raised in northern New Mexico • Social impact lawyer • Advocate for tribes, women, and our lands • Running to represent NM-03 in Congress!"
1163964650355953665,Alexis Johnson,,2019-08-21 00:03:09,2,False,3,Today's events demonstrate the importance of American energy independence. We stand with President Donald Trump.,1213282913934028801,,[],,,,,,2020-01-04 02:16:03,"Santa Fe, NM",115,77,en,alexisjohnsonnm,17,28,2,"Running for US Congress in northern NM - District 3
PAID FOR BY ALEXIS JOHNSON FOR CONGRESS"
3397154973,Brenda for Congress,,2015-07-31 14:39:42,1,False,1,"Today, January 4th marks Brenda’s Birthday! 🎉

You can celebrate Brenda’s birthday by contributing to our people-po… https://t.co/XYti9LoOxi",1213515641426186243,,[],,,,,,2020-01-04 17:40:49,"30093, 30047, 30084",1865,2968,en,VoteBrendaLopez,689,584,57,"Advocate, Attorney, Small Business Owner.  State Representative for GA HD 99.   

Candidate for Georgia's 7th Congressional District."
1137946655058096128,Amy Ryan Courser,,2019-06-10 04:56:39,0,False,0,"Wishing you a Happy New Year! Pray, Set goals, work your plan hard, Succeed, Be Thankful... Repeat",1213864682840158208,,[],,,,,,2020-01-05 16:47:47,"Keizer, Oregon, Marion Co. CD5",145,74,en,AmyforOregon,21,78,3,Amy Ryan Courser (R) I am running for the United States House of Representatives in District 5 of Oregon.
1143354240397537281,JohnBlairforNM,,2019-06-25 03:04:28,3,False,8,"30 years ago, environmental agencies found that a groundwater plume in Espanola was contaminated &amp; still to this da… https://t.co/OpfMY2tfa3",1213241454870450176,,[],,,,,,2020-01-03 23:31:18,"Santa Fe, NM",203,133,en,JohnBlairforNM,6,267,3,Democratic Candidate in NM-3. 25 yrs fighting for New Mexicans and progressive ideas. He/Him/His.
1109876924879261696,Angela Roman For Congress,,2019-03-24 17:57:34,1,False,3,@realJediMan1 @DanWantsFreedom @GeorgePapa19 @JohnJamesMI @LacyJohnsonMN @kimKBaltimore @RealErinCruz… https://t.co/ghNcA7c2H0,1213755235685945344,,[],,,['realJediMan1'],,,2020-01-05 09:32:53,"Keizer, OR",9977,2116,en,RomanForOregon,5400,9020,11,"The Angela Roman For Congress Campaign, for Oregon's 5th Congressional District. #MAGA #KAG #2A #Conservative"
1165040010401374209,Claire Chase for Congress,,2019-08-23 23:16:09,2,False,14,"As one of the world’s most dangerous terrorist leaders, he reigned evil in the Middle East &amp; threatened innocent pe… https://t.co/TegEBBV0I2",1212952943533707264,,[],,,,,,2020-01-03 04:24:51,"Roswell, NM",489,100,en,ClaireChaseNM,0,9,7,"Businesswoman, mother, and a conservative. Republican candidate in New Mexico's 2nd Congressional District.

PAID FOR BY CLAIRE CHASE FOR CONGRESS"
1084864280468639744,Zina Spezakis for Congress NJ09 ✊🏼🇺🇸🌈,,2019-01-14 17:26:15,3,False,0,"RT @elz4progress: Hey #NJ08. We're asking you a quick question. If the Democratic Primaries were to take place today, who would you vote fo…",1213806983712792577,,['NJ08'],,,['elz4progress'],,,2020-01-05 12:58:31,Bergen+Passaic+Hudson Counties,2721,2595,en,ZSpezakis,5260,683,37,"Immigrant, mom, activist, cleantech exec, Progressive Dem. Wants a sustainable & just world for all kids. 💯people-funded. Trekkie, Star Wars, @brandnew535"
913429387940216833,Joey Nations for Congress,,2017-09-28 15:45:11,0,False,5,I appreciate this about @Cernovich him and @JackPosobiec are two of the most honest fast news/reporters out there… https://t.co/xyN2dMsU7r,1213708695286140928,,[],,,['Cernovich'],,,2020-01-05 06:27:57,"Salem, OR",1119,4241,en,joey_nations,4215,668,9,"🇺🇸Joey Nations For Congress 2020, Oregon 5th District, America First!🇺🇸"
1133909850071715842,Alp Basaran For Congress 🌹,,2019-05-30 01:35:50,2,False,2,"Dubya reborn.

#TrumpWar #Dejavu https://t.co/CkQIKpdPRE",1213660673668001792,,"['TrumpWar', 'Dejavu']",,,,,,2020-01-05 03:17:07,"Bergen + Passaic + Hudson, NJ",124,230,ca,AlpBasaranNJ,166,288,1,American Dreamer running for Congress in NJ-9 to be the 3rd formerly undocumented Congressperson in U.S. history! 🗽 🇺🇸
1169084441903468545,LerahLeeforCongress,,2019-09-04 03:07:19,18,False,17,"“Families and Churches know best how to build strong communities.  In America we don’t worship Government, we worsh… https://t.co/GO7yzCBfAh",1213689201151086592,,[],,,,,,2020-01-05 05:10:29,"Duluth, GA",849,138,en,LerahLeeforGA7,0,879,6,Republican running to be your voice in Georgia’s 7th Congressional District. #GA7 #GA07 #GAPOL
1179217614545080323,Hector for Congress NJ08,,2019-10-02 02:13:06,0,False,4,@OurRevEssexNJ Let’s not forget the House members that voted for the #NDAA  as well.,1213868463464361984,,['NDAA'],,,['OurRevEssexNJ'],,,2020-01-05 17:02:48,"Union City, NJ",1649,307,en,Oseguera2020,1413,1776,20,Progressive for Congress #NJ08 | Attorney & Anti-Money Laundering Specialist | fighting for the working class | Donate: https://t.co/n3NGvvrS8u
60739515,Mark Gamba for Congress,,2009-07-27 23:09:06,68854,False,0,"RT @AOC: This is a war crime.

Threatening to target and kill innocent families, women and children - which is what you’re doing by targeti…",1213717047865040897,,[],,,['AOC'],,,2020-01-05 07:01:08,"Milwaukie, OR",2045,940,en,mark_gamba,3106,881,44,"Running in the Democratic Primary to represent the 5th Congressional District. Current Mayor of Milwaukie, #ClimateChampion, photographer, dad & activist."
